"name","name_ascii","type","county_fips","state_id","state_name","lat","lng","population"
"Driftwood","Driftwood","City","48209","TX","Texas","30.133","-98.0373","87"
"Douglassville","Douglassville","City","48067","TX","Texas","33.1917","-94.3519","348"
"Double Oak","Double Oak","City","48121","TX","Texas","33.0633","-97.1117","3020"
"Dorchester","Dorchester","City","48181","TX","Texas","33.532","-96.6958","31"
"Doolittle","Doolittle","City","48215","TX","Texas","26.3597","-98.1167","6253"
"Donna","Donna","City","48215","TX","Texas","26.1468","-98.0559","16743"
"Domino","Domino","City","48067","TX","Texas","33.2495","-94.1162","30"
"Doffing","Doffing","City","48215","TX","Texas","26.2788","-98.3856","5396"
"Dodson","Dodson","City","48087","TX","Texas","34.7654","-100.0204","137"
"Dodd City","Dodd City","City","48147","TX","Texas","33.5757","-96.0755","412"
"Dimmitt","Dimmitt","City","48069","TX","Texas","34.5324","-102.3111","4183"
"Dime Box","Dime Box","City","48287","TX","Texas","30.355","-96.8233","236"
"Dilley","Dilley","City","48163","TX","Texas","28.6675","-99.1765","3404"
"Dickinson","Dickinson","City","48167","TX","Texas","29.4548","-95.0589","21336"
"Dickens","Dickens","City","48125","TX","Texas","33.6213","-100.8368","182"
"Diboll","Diboll","City","48005","TX","Texas","31.1873","-94.7833","4562"
"Deweyville","Deweyville","City","48351","TX","Texas","30.3032","-93.759","519"
"Devine","Devine","City","48325","TX","Texas","29.1456","-98.9049","4349"
"Devers","Devers","City","48291","TX","Texas","30.0287","-94.586","396"
"Detroit","Detroit","City","48387","TX","Texas","33.6601","-95.2665","763"
"Deport","Deport","City","48277","TX","Texas","33.5291","-95.3174","853"
"Denver City","Denver City","City","48501","TX","Texas","32.968","-102.8318","4449"
"Denton","Denton","City","48121","TX","Texas","33.2175","-97.1418","445814"
"Dennis","Dennis","City","48367","TX","Texas","32.6057","-97.9359","857"
"Denison","Denison","City","48181","TX","Texas","33.7672","-96.5808","24324"
"Delmita","Delmita","City","48427","TX","Texas","26.6852","-98.4231","132"
"Dell City","Dell City","City","48229","TX","Texas","31.9349","-105.1998","82"
"Del Sol","Del Sol","City","48409","TX","Texas","28.0132","-97.5202","256"
"Del Rio","Del Rio","City","48465","TX","Texas","29.3708","-100.8801","34831"
"Del Mar Heights","Del Mar Heights","City","48061","TX","Texas","26.0567","-97.4236","79"
"Deerwood","Deerwood","City","48339","TX","Texas","30.3153","-95.3013","1522"
"Deer Park","Deer Park","City","48201","TX","Texas","29.6898","-95.1151","34240"
"Decatur","Decatur","City","48497","TX","Texas","33.2263","-97.5875","6557"
"Deanville","Deanville","City","48051","TX","Texas","30.4295","-96.7569","0"
"Dean","Dean","City","48077","TX","Texas","33.9299","-98.3676","445"
"DeSoto","DeSoto","City","48113","TX","Texas","32.5992","-96.8633","55761"
"DeCordova","DeCordova","City","48221","TX","Texas","32.428","-97.6911","2984"
"De Leon","De Leon","City","48093","TX","Texas","32.1114","-98.5352","1896"
"De Kalb","De Kalb","City","48037","TX","Texas","33.5076","-94.6166","1617"
"Dayton Lakes","Dayton Lakes","City","48291","TX","Texas","30.1446","-94.8208","51"
"Dayton","Dayton","City","48291","TX","Texas","30.0315","-94.9158","8569"
"Dawson","Dawson","City","48349","TX","Texas","31.8941","-96.7151","1033"
"Darrouzett","Darrouzett","City","48295","TX","Texas","36.4447","-100.3258","251"
"Danbury","Danbury","City","48039","TX","Texas","29.2274","-95.3461","1465"
"Damon","Damon","City","48039","TX","Texas","29.2832","-95.7408","154"
"Dalworthington Gardens","Dalworthington Gardens","City","48439","TX","Texas","32.6937","-97.1567","2372"
"Dallas","Dallas","City","48113","TX","Texas","32.7935","-96.7667","5668165"
"Dalhart","Dalhart","City","48111","TX","Texas","36.058","-102.5123","8354"
"Daisetta","Daisetta","City","48291","TX","Texas","30.1135","-94.6426","1135"
"Daingerfield","Daingerfield","City","48343","TX","Texas","33.0306","-94.725","2492"
"DISH","DISH","City","48121","TX","Texas","33.133","-97.3012","483"
"D'Hanis","D'Hanis","City","48325","TX","Texas","29.3305","-99.2753","615"
"César Chávez","Cesar Chavez","City","48215","TX","Texas","26.3118","-98.1117","1174"
"Cut and Shoot","Cut and Shoot","City","48339","TX","Texas","30.3403","-95.354","883"
"Cushing","Cushing","City","48347","TX","Texas","31.8126","-94.8412","825"
"Cuney","Cuney","City","48073","TX","Texas","32.0374","-95.4147","130"
"Cumings","Cumings","City","48157","TX","Texas","29.5836","-95.7966","1642"
"Cumby","Cumby","City","48223","TX","Texas","33.1354","-95.8394","807"
"Cuevitas","Cuevitas","City","48215","TX","Texas","26.2585","-98.5788","0"
"Cuero","Cuero","City","48123","TX","Texas","29.1023","-97.2871","8200"
"Crystal City","Crystal City","City","48507","TX","Texas","28.6908","-99.8258","6504"
"Crowley","Crowley","City","48439","TX","Texas","32.5781","-97.3585","17977"
"Crowell","Crowell","City","48155","TX","Texas","33.9839","-99.7241","594"
"Cross Timber","Cross Timber","City","48251","TX","Texas","32.4832","-97.3259","577"
"Cross Roads","Cross Roads","City","48121","TX","Texas","33.2291","-96.9985","1364"
"Cross Plains","Cross Plains","City","48059","TX","Texas","32.1271","-99.1658","1276"
"Cross Mountain","Cross Mountain","City","48029","TX","Texas","29.6559","-98.658","4443"
"Crosbyton","Crosbyton","City","48107","TX","Texas","33.6413","-101.2377","1597"
"Crosby","Crosby","City","48201","TX","Texas","29.9146","-95.0591","1823"
"Crockett","Crockett","City","48225","TX","Texas","31.3177","-95.4564","6441"
"Cresson","Cresson","City","48221","TX","Texas","32.5299","-97.6154","1218"
"Creedmoor","Creedmoor","City","48453","TX","Texas","30.0739","-97.7372","349"
"Crawford","Crawford","City","48309","TX","Texas","31.5382","-97.4465","979"
"Cranfills Gap","Cranfills Gap","City","48035","TX","Texas","31.7753","-97.8302","225"
"Crane","Crane","City","48103","TX","Texas","31.3918","-102.3503","3628"
"Crandall","Crandall","City","48257","TX","Texas","32.6233","-96.4525","3779"
"Coyote Flats","Coyote Flats","City","48251","TX","Texas","32.3528","-97.2944","361"
"Coyote Acres","Coyote Acres","City","48249","TX","Texas","27.7132","-98.1346","894"
"Coyanosa","Coyanosa","City","48371","TX","Texas","31.2409","-103.0648","165"
"Covington","Covington","City","48217","TX","Texas","32.1784","-97.2603","323"
"Cove","Cove","City","48071","TX","Texas","29.8109","-94.8206","394"
"Coupland","Coupland","City","48491","TX","Texas","30.4568","-97.3979","509"
"Country Acres","Country Acres","City","48409","TX","Texas","27.9251","-97.1661","208"
"Cotulla","Cotulla","City","48283","TX","Texas","28.4364","-99.2367","3737"
"Cottonwood Shores","Cottonwood Shores","City","48053","TX","Texas","30.555","-98.3276","1630"
"Cottonwood","Cottonwood","City","48257","TX","Texas","32.4613","-96.3965","401"
"Corsicana","Corsicana","City","48349","TX","Texas","32.0824","-96.4665","24589"
"Corrigan","Corrigan","City","48373","TX","Texas","30.9988","-94.8274","1882"
"Corpus Christi","Corpus Christi","City","48355","TX","Texas","27.7254","-97.3767","333764"
"Corinth","Corinth","City","48121","TX","Texas","33.1434","-97.0682","22216"
"Copperas Cove","Copperas Cove","City","48099","TX","Texas","31.1192","-97.914","35452"
"Copper Canyon","Copper Canyon","City","48121","TX","Texas","33.0962","-97.0976","1956"
"Coppell","Coppell","City","48113","TX","Texas","32.9639","-96.9903","42420"
"Cooper","Cooper","City","48119","TX","Texas","33.3716","-95.6912","1882"
"Coolidge","Coolidge","City","48293","TX","Texas","31.7514","-96.6523","949"
"Cool","Cool","City","48367","TX","Texas","32.8001","-98.0113","144"
"Converse","Converse","City","48029","TX","Texas","29.5091","-98.3084","27361"
"Conroe","Conroe","City","48339","TX","Texas","30.3238","-95.4824","87930"
"Concepcion","Concepcion","City","48131","TX","Texas","27.3951","-98.3556","19"
"Como","Como","City","48223","TX","Texas","33.0601","-95.4757","639"
"Commerce","Commerce","City","48231","TX","Texas","33.2421","-95.8992","8667"
"Comfort","Comfort","City","48259","TX","Texas","29.9704","-98.9046","1955"
"Combine","Combine","City","48257","TX","Texas","32.5914","-96.5188","2721"
"Combes","Combes","City","48061","TX","Texas","26.2448","-97.7257","2998"
"Comanche","Comanche","City","48093","TX","Texas","31.9005","-98.6043","4171"
"Columbus","Columbus","City","48089","TX","Texas","29.7056","-96.5571","3582"
"Colorado City","Colorado City","City","48335","TX","Texas","32.3996","-100.8582","4259"
"Colorado Acres","Colorado Acres","City","48479","TX","Texas","27.6449","-99.2143","74"
"Colmesneil","Colmesneil","City","48457","TX","Texas","30.9097","-94.4221","718"
"Collinsville","Collinsville","City","48181","TX","Texas","33.5594","-96.907","1741"
"Colleyville","Colleyville","City","48439","TX","Texas","32.8913","-97.1486","25827"
"College Station","College Station","City","48041","TX","Texas","30.5852","-96.2959","207514"
"Coleman","Coleman","City","48083","TX","Texas","31.8317","-99.4223","3998"
"Coldspring","Coldspring","City","48407","TX","Texas","30.5898","-95.1307","1047"
"Coffee City","Coffee City","City","48213","TX","Texas","32.1383","-95.4871","239"
"Cockrell Hill","Cockrell Hill","City","48113","TX","Texas","32.7382","-96.8885","3858"
"Coahoma","Coahoma","City","48227","TX","Texas","32.2956","-101.3089","872"
"Clyde","Clyde","City","48059","TX","Texas","32.4056","-99.5039","3816"
"Clute","Clute","City","48039","TX","Texas","29.0256","-95.3975","10722"
"Cloverleaf","Cloverleaf","City","48201","TX","Texas","29.7882","-95.1724","25576"
"Clint","Clint","City","48141","TX","Texas","31.5901","-106.2289","924"
"Clifton","Clifton","City","48035","TX","Texas","31.7822","-97.5824","3449"
"Cleveland","Cleveland","City","48291","TX","Texas","30.3381","-95.0908","7515"
"Cleburne","Cleburne","City","48251","TX","Texas","32.3568","-97.4151","30984"
"Clear Lake Shores","Clear Lake Shores","City","48167","TX","Texas","29.5454","-95.0325","1156"
"Clay","Clay","City","48051","TX","Texas","30.3883","-96.346","0"
"Claude","Claude","City","48011","TX","Texas","35.1075","-101.3629","1307"
"Clarksville City","Clarksville City","City","48183","TX","Texas","32.5329","-94.8946","897"
"Clarksville","Clarksville","City","48387","TX","Texas","33.611","-95.0563","2862"
"Clarendon","Clarendon","City","48129","TX","Texas","34.9366","-100.8918","1745"
"Citrus City","Citrus City","City","48215","TX","Texas","26.3281","-98.3923","2941"
"Cisco","Cisco","City","48133","TX","Texas","32.3848","-98.9805","3851"
"Circle D-KC Estates","Circle D-KC Estates","City","48021","TX","Texas","30.1611","-97.235","2450"
"Cinco Ranch","Cinco Ranch","City","48157","TX","Texas","29.7395","-95.7607","18399"
"Cienegas Terrace","Cienegas Terrace","City","48465","TX","Texas","29.3687","-100.9432","2342"
"Cibolo","Cibolo","City","48187","TX","Texas","29.5634","-98.2115","31489"
"Chula Vista","Chula Vista","City","48323","TX","Texas","28.6573","-100.422","3586"
"Chula Vista","Chula Vista","City","48507","TX","Texas","28.6563","-99.8077","625"
"Chula Vista","Chula Vista","City","48061","TX","Texas","26.0739","-97.4397","212"
"Christoval","Christoval","City","48451","TX","Texas","31.1976","-100.4933","299"
"Christine","Christine","City","48013","TX","Texas","28.7862","-98.4978","194"
"Chireno","Chireno","City","48347","TX","Texas","31.4989","-94.3459","583"
"China Spring","China Spring","City","48309","TX","Texas","31.6492","-97.3048","1342"
"China Grove","China Grove","City","48029","TX","Texas","29.393","-98.3443","1426"
"China","China","City","48245","TX","Texas","30.0522","-94.3331","1035"
"Chilton","Chilton","City","48145","TX","Texas","31.2848","-97.0607","988"
"Chillicothe","Chillicothe","City","48197","TX","Texas","34.256","-99.5144","529"
"Childress","Childress","City","48075","TX","Texas","34.4293","-100.2516","5751"
"Chico","Chico","City","48497","TX","Texas","33.296","-97.7986","1283"
"Chester","Chester","City","48457","TX","Texas","30.9214","-94.6002","252"
"Charlotte","Charlotte","City","48013","TX","Texas","28.8593","-98.7006","1426"
"Chapeno","Chapeno","City","48427","TX","Texas","26.5508","-99.1339","16"
"Chaparrito","Chaparrito","City","48427","TX","Texas","26.3408","-98.7354","152"
"Channing","Channing","City","48205","TX","Texas","35.6819","-102.3322","249"
"Channelview","Channelview","City","48201","TX","Texas","29.7914","-95.1144","42394"
"Chandler","Chandler","City","48213","TX","Texas","32.3065","-95.4781","3218"
"Central Gardens","Central Gardens","City","48245","TX","Texas","29.9893","-94.0216","3377"
"Centerville","Centerville","City","48289","TX","Texas","31.2583","-95.9794","975"
"Center Point","Center Point","City","48265","TX","Texas","29.9414","-99.0413","1759"
"Center","Center","City","48419","TX","Texas","31.793","-94.1795","5197"
"Celina","Celina","City","48085","TX","Texas","33.3154","-96.7941","16542"
"Celeste","Celeste","City","48231","TX","Texas","33.2896","-96.1945","969"
"Cedar Point","Cedar Point","City","48373","TX","Texas","30.7975","-95.0749","425"
"Cedar Park","Cedar Park","City","48491","TX","Texas","30.5105","-97.8197","74741"
"Cedar Hill","Cedar Hill","City","48113","TX","Texas","32.581","-96.9591","48968"
"Cedar Creek","Cedar Creek","City","48021","TX","Texas","30.0811","-97.518","4076"
"Catarina","Catarina","City","48127","TX","Texas","28.3499","-99.6161","84"
"Castroville","Castroville","City","48325","TX","Texas","29.3513","-98.8711","2939"
"Castle Hills","Castle Hills","City","48029","TX","Texas","29.5229","-98.5197","4007"
"Cashion Community","Cashion Community","City","48485","TX","Texas","34.0365","-98.5081","309"
"Casas","Casas","City","48427","TX","Texas","26.4753","-98.9333","0"
"Casa Blanca","Casa Blanca","City","48427","TX","Texas","26.2976","-98.6102","0"
"Carthage","Carthage","City","48365","TX","Texas","32.1526","-94.3368","6510"
"Carter","Carter","City","48367","TX","Texas","32.9139","-97.7343","1467"
"Carrollton","Carrollton","City","48113","TX","Texas","32.989","-96.8999","131388"
"Carrizo Springs","Carrizo Springs","City","48127","TX","Texas","28.5267","-99.8589","5014"
"Carrizo Hill","Carrizo Hill","City","48127","TX","Texas","28.5032","-99.8294","1076"
"Carmine","Carmine","City","48149","TX","Texas","30.1485","-96.6908","238"
"Carlton","Carlton","City","48193","TX","Texas","31.9197","-98.1714","12"
"Carlsbad","Carlsbad","City","48451","TX","Texas","31.6112","-100.6406","613"
"Carbon","Carbon","City","48133","TX","Texas","32.2684","-98.8272","262"
"Cape Royale","Cape Royale","City","48407","TX","Texas","30.6531","-95.1265","416"
"Canyon Lake","Canyon Lake","City","48091","TX","Texas","29.8761","-98.2611","30641"
"Canyon Creek","Canyon Creek","City","48221","TX","Texas","32.3927","-97.7405","969"
"Canyon","Canyon","City","48381","TX","Texas","34.9911","-101.919","14669"
"Canutillo","Canutillo","City","48141","TX","Texas","31.9185","-106.6006","6393"
"Cantu Addition","Cantu Addition","City","48047","TX","Texas","27.202","-98.1555","0"
"Canton","Canton","City","48467","TX","Texas","32.5546","-95.8641","4141"
"Caney City","Caney City","City","48213","TX","Texas","32.2096","-96.0381","127"
"Canadian","Canadian","City","48211","TX","Texas","35.9096","-100.3838","2379"
"Campo Verde","Campo Verde","City","48427","TX","Texas","26.3916","-98.914","176"
"Campbell","Campbell","City","48231","TX","Texas","33.1483","-95.9532","929"
"Camp Wood","Camp Wood","City","48385","TX","Texas","29.6691","-100.0108","1020"
"Camp Swift","Camp Swift","City","48021","TX","Texas","30.1885","-97.2933","6901"
"Cameron Park","Cameron Park","City","48061","TX","Texas","25.9706","-97.4775","5464"
"Cameron","Cameron","City","48331","TX","Texas","30.8608","-96.9763","5350"
"Camargito","Camargito","City","48427","TX","Texas","26.3451","-98.7387","286"
"Calvert","Calvert","City","48395","TX","Texas","30.9791","-96.6716","1203"
"Callisburg","Callisburg","City","48097","TX","Texas","33.6987","-97.0159","260"
"Callender Lake","Callender Lake","City","48467","TX","Texas","32.3675","-95.6983","884"
"Caldwell","Caldwell","City","48051","TX","Texas","30.5307","-96.7007","4013"
"Cade Lakes","Cade Lakes","City","48051","TX","Texas","30.5152","-96.7751","361"
"Caddo Mills","Caddo Mills","City","48231","TX","Texas","33.0504","-96.2279","1680"
"Cactus","Cactus","City","48341","TX","Texas","36.0444","-102.008","3088"
"Bynum","Bynum","City","48217","TX","Texas","31.9691","-97.0031","367"
"Byers","Byers","City","48077","TX","Texas","34.0696","-98.1913","377"
"Butterfield","Butterfield","City","48141","TX","Texas","31.8426","-106.0822","110"
"Bushland","Bushland","City","48375","TX","Texas","35.1992","-102.0633","2581"
"Burton","Burton","City","48477","TX","Texas","30.1813","-96.5999","468"
"Burnet","Burnet","City","48053","TX","Texas","30.7496","-98.2383","6403"
"Burlington","Burlington","City","48331","TX","Texas","31.0047","-96.9915","0"
"Burleson","Burleson","City","48251","TX","Texas","32.517","-97.3344","47230"
"Burke","Burke","City","48005","TX","Texas","31.2345","-94.7665","650"
"Burkburnett","Burkburnett","City","48485","TX","Texas","34.0746","-98.5672","10851"
"Bunker Hill Village","Bunker Hill Village","City","48201","TX","Texas","29.7647","-95.5317","3821"
"Buna","Buna","City","48241","TX","Texas","30.4458","-93.9625","1689"
"Bulverde","Bulverde","City","48091","TX","Texas","29.7744","-98.4364","5558"
"Bullard","Bullard","City","48423","TX","Texas","32.1451","-95.3196","3292"
"Buffalo Springs","Buffalo Springs","City","48303","TX","Texas","33.5327","-101.7077","563"
"Buffalo Gap","Buffalo Gap","City","48441","TX","Texas","32.2834","-99.8341","508"
"Buffalo","Buffalo","City","48289","TX","Texas","31.46","-96.066","1719"
"Buena Vista","Buena Vista","City","48427","TX","Texas","26.2941","-98.6109","73"
"Buda","Buda","City","48209","TX","Texas","30.0758","-97.8487","14348"
"Buckholts","Buckholts","City","48331","TX","Texas","30.874","-97.1289","555"
"Buchanan Lake Village","Buchanan Lake Village","City","48299","TX","Texas","30.8565","-98.4378","654"
"Buchanan Dam","Buchanan Dam","City","48299","TX","Texas","30.7807","-98.4392","1344"
"Bryson","Bryson","City","48237","TX","Texas","33.1636","-98.3894","803"
"Bryan","Bryan","City","48041","TX","Texas","30.665","-96.3807","85204"
"Brushy Creek","Brushy Creek","City","48491","TX","Texas","30.5128","-97.7386","22972"
"Bruni","Bruni","City","48479","TX","Texas","27.4282","-98.8322","376"
"Brundage","Brundage","City","48127","TX","Texas","28.5739","-99.6702","0"
"Bruceville-Eddy","Bruceville-Eddy","City","48309","TX","Texas","31.3105","-97.2477","1648"
"Brownwood","Brownwood","City","48049","TX","Texas","31.7127","-98.9767","18865"
"Brownsville","Brownsville","City","48061","TX","Texas","25.9975","-97.458","235735"
"Brownsboro","Brownsboro","City","48213","TX","Texas","32.2984","-95.6131","1568"
"Brownfield","Brownfield","City","48445","TX","Texas","33.1757","-102.273","9065"
"Browndell","Browndell","City","48241","TX","Texas","31.1254","-93.9802","102"
"Brookston","Brookston","City","48277","TX","Texas","33.6232","-95.7001","45"
"Brookside Village","Brookside Village","City","48039","TX","Texas","29.5908","-95.3179","1439"
"Brookshire","Brookshire","City","48473","TX","Texas","29.7824","-95.9514","5188"
"Bronte","Bronte","City","48081","TX","Texas","31.8857","-100.2955","1110"
"Broaddus","Broaddus","City","48405","TX","Texas","31.305","-94.2699","374"
"Bristol","Bristol","City","48139","TX","Texas","32.455","-96.5672","504"
"Briggs","Briggs","City","48053","TX","Texas","30.8895","-97.9219","18"
"Bridgeport","Bridgeport","City","48497","TX","Texas","33.21","-97.7708","5781"
"Bridge City","Bridge City","City","48361","TX","Texas","30.0298","-93.8406","9405"
"Briaroaks","Briaroaks","City","48251","TX","Texas","32.4958","-97.3033","771"
"Briarcliff","Briarcliff","City","48453","TX","Texas","30.4088","-98.0452","2202"
"Briar","Briar","City","48497","TX","Texas","32.9882","-97.5526","5635"
"Brenham","Brenham","City","48477","TX","Texas","30.1584","-96.3966","17385"
"Bremond","Bremond","City","48395","TX","Texas","31.1657","-96.676","793"
"Breckenridge","Breckenridge","City","48429","TX","Texas","32.7566","-98.9125","5258"
"Brazos Country","Brazos Country","City","48015","TX","Texas","29.7541","-96.0416","563"
"Brazos","Brazos","City","48363","TX","Texas","32.6622","-98.1231","173"
"Brazoria","Brazoria","City","48039","TX","Texas","29.0454","-95.567","2894"
"Brady","Brady","City","48307","TX","Texas","31.1322","-99.37","5129"
"Brackettville","Brackettville","City","48271","TX","Texas","29.3181","-100.4109","1492"
"Boys Ranch","Boys Ranch","City","48359","TX","Texas","35.5332","-102.2537","150"
"Boyd","Boyd","City","48497","TX","Texas","33.0843","-97.5632","1560"
"Box Canyon","Box Canyon","City","48465","TX","Texas","29.5335","-101.1586","90"
"Bowie","Bowie","City","48337","TX","Texas","33.5566","-97.844","5359"
"Bovina","Bovina","City","48369","TX","Texas","34.5156","-102.8848","1409"
"Botines","Botines","City","48479","TX","Texas","27.7719","-99.4571","17"
"Borger","Borger","City","48233","TX","Texas","35.6598","-101.4012","12612"
"Booker","Booker","City","48295","TX","Texas","36.4561","-100.5402","1433"
"Bonney","Bonney","City","48039","TX","Texas","29.3013","-95.4508","234"
"Bonham","Bonham","City","48147","TX","Texas","33.588","-96.1901","10295"
"Bonanza Hills","Bonanza Hills","City","48479","TX","Texas","27.7948","-99.4695","54"
"Bolivar Peninsula","Bolivar Peninsula","City","48167","TX","Texas","29.486","-94.5666","2829"
"Boling","Boling","City","48481","TX","Texas","29.2584","-95.9436","1148"
"Bogata","Bogata","City","48387","TX","Texas","33.4699","-95.2136","1046"
"Boerne","Boerne","City","48259","TX","Texas","29.7847","-98.7292","17290"
"Blum","Blum","City","48217","TX","Texas","32.1419","-97.3972","508"
"Bluff Dale","Bluff Dale","City","48143","TX","Texas","32.3497","-98.0249","82"
"Bluetown","Bluetown","City","48061","TX","Texas","26.0734","-97.8199","458"
"Blue Ridge","Blue Ridge","City","48085","TX","Texas","33.2978","-96.3978","1105"
"Blue Mound","Blue Mound","City","48439","TX","Texas","32.8543","-97.3383","2274"
"Blue Berry Hill","Blue Berry Hill","City","48025","TX","Texas","28.3855","-97.7921","688"
"Blossom","Blossom","City","48277","TX","Texas","33.6633","-95.3837","1404"
"Bloomington","Bloomington","City","48469","TX","Texas","28.6504","-96.9022","1321"
"Blooming Grove","Blooming Grove","City","48349","TX","Texas","32.0924","-96.7173","789"
"Bloomburg","Bloomburg","City","48067","TX","Texas","33.1378","-94.0591","340"
"Blessing","Blessing","City","48321","TX","Texas","28.8728","-96.2172","249"
"Bledsoe","Bledsoe","City","48079","TX","Texas","33.6182","-103.0181","132"
"Blanket","Blanket","City","48049","TX","Texas","31.8243","-98.7896","385"
"Blanco","Blanco","City","48031","TX","Texas","30.0987","-98.4169","2086"
"Blackwell","Blackwell","City","48353","TX","Texas","32.0851","-100.3194","177"
"Bixby","Bixby","City","48061","TX","Texas","26.14","-97.8562","412"
"Bivins","Bivins","City","48067","TX","Texas","33.0174","-94.193","154"
"Bishop Hills","Bishop Hills","City","48375","TX","Texas","35.2614","-101.9519","247"
"Bishop","Bishop","City","48355","TX","Texas","27.5852","-97.7975","3185"
"Bigfoot","Bigfoot","City","48163","TX","Texas","29.0619","-98.8521","1390"
"Big Wells","Big Wells","City","48127","TX","Texas","28.5699","-99.5702","503"
"Big Thicket Lake Estates","Big Thicket Lake Estates","City","48291","TX","Texas","30.4874","-94.7679","615"
"Big Spring","Big Spring","City","48227","TX","Texas","32.2389","-101.4799","26199"
"Big Sandy","Big Sandy","City","48459","TX","Texas","32.586","-95.1127","1314"
"Big Lake","Big Lake","City","48383","TX","Texas","31.1941","-101.4534","3000"
"Bevil Oaks","Bevil Oaks","City","48245","TX","Texas","30.1517","-94.2711","1151"
"Beverly Hills","Beverly Hills","City","48309","TX","Texas","31.5224","-97.1564","2457"
"Bertram","Bertram","City","48053","TX","Texas","30.7427","-98.0639","1852"
"Berryville","Berryville","City","48213","TX","Texas","32.0877","-95.4664","1223"
"Benjamin Perez","Benjamin Perez","City","48427","TX","Texas","26.406","-98.8997","121"
"Benjamin","Benjamin","City","48275","TX","Texas","33.5836","-99.7929","238"
"Benbrook","Benbrook","City","48439","TX","Texas","32.6788","-97.4637","24248"
"Benavides","Benavides","City","48131","TX","Texas","27.5969","-98.4137","1231"
"Ben Wheeler","Ben Wheeler","City","48467","TX","Texas","32.4463","-95.7023","2026"
"Ben Bolt","Ben Bolt","City","48249","TX","Texas","27.6659","-98.0967","1555"
"Ben Arnold","Ben Arnold","City","48331","TX","Texas","30.9589","-96.9731","49"
"Belton","Belton","City","48027","TX","Texas","31.0525","-97.479","22866"
"Belterra","Belterra","City","48209","TX","Texas","30.1885","-97.9845","7736"
"Bellville","Bellville","City","48015","TX","Texas","29.9472","-96.2598","4155"
"Bells","Bells","City","48181","TX","Texas","33.6167","-96.4126","1854"
"Bellmead","Bellmead","City","48309","TX","Texas","31.6026","-97.0897","10487"
"Bellevue","Bellevue","City","48077","TX","Texas","33.6335","-98.0164","430"
"Bellaire","Bellaire","City","48201","TX","Texas","29.704","-95.4621","17262"
"Beeville","Beeville","City","48025","TX","Texas","28.4053","-97.749","13780"
"Bee Cave","Bee Cave","City","48453","TX","Texas","30.3084","-97.9629","8538"
"Bedias","Bedias","City","48185","TX","Texas","30.7792","-95.9469","302"
"Bedford","Bedford","City","48439","TX","Texas","32.8464","-97.135","49576"
"Beckville","Beckville","City","48365","TX","Texas","32.2436","-94.4561","840"
"Beaver Creek","Beaver Creek","City","48051","TX","Texas","30.4491","-96.5618","1176"
"Beauxart Gardens","Beauxart Gardens","City","48245","TX","Texas","29.9585","-94.0354","864"
"Beaumont","Beaumont","City","48245","TX","Texas","30.0849","-94.1451","137549"
"Beasley","Beasley","City","48157","TX","Texas","29.4952","-95.9154","957"
"Bear Creek Ranch","Bear Creek Ranch","City","48113","TX","Texas","32.5594","-96.7643","2247"
"Bear Creek","Bear Creek","City","48209","TX","Texas","30.1824","-97.9401","476"
"Beach City","Beach City","City","48071","TX","Texas","29.7269","-94.8549","3059"
"Bayview","Bayview","City","48061","TX","Texas","26.1327","-97.3974","605"
"Baytown","Baytown","City","48201","TX","Texas","29.7587","-94.9671","82543"
"Bayside","Bayside","City","48391","TX","Texas","28.0966","-97.2109","365"
"Bayou Vista","Bayou Vista","City","48167","TX","Texas","29.3257","-94.939","1884"
"Bay City","Bay City","City","48321","TX","Texas","28.9838","-95.9601","17918"
"Batesville","Batesville","City","48507","TX","Texas","28.9552","-99.6237","1090"
"Bastrop","Bastrop","City","48021","TX","Texas","30.1113","-97.3176","9531"
"Bartonville","Bartonville","City","48121","TX","Texas","33.079","-97.1507","1775"
"Barton Creek","Barton Creek","City","48453","TX","Texas","30.2818","-97.8681","3183"
"Bartlett","Bartlett","City","48491","TX","Texas","30.7952","-97.4324","1684"
"Barstow","Barstow","City","48475","TX","Texas","31.4615","-103.3955","283"
"Barry","Barry","City","48349","TX","Texas","32.0999","-96.6378","475"
"Barrett","Barrett","City","48201","TX","Texas","29.8671","-95.0537","3668"
"Barrera","Barrera","City","48427","TX","Texas","26.3925","-98.8985","329"
"Barksdale","Barksdale","City","48137","TX","Texas","29.7293","-100.0338","24"
"Bardwell","Bardwell","City","48139","TX","Texas","32.2671","-96.6955","679"
"Banquete","Banquete","City","48355","TX","Texas","27.8007","-97.7972","425"
"Bangs","Bangs","City","48049","TX","Texas","31.7162","-99.1303","1653"
"Bandera","Bandera","City","48019","TX","Texas","29.7255","-99.0741","453"
"Balmorhea","Balmorhea","City","48389","TX","Texas","30.984","-103.7438","460"
"Ballinger","Ballinger","City","48399","TX","Texas","31.7394","-99.9559","3567"
"Balcones Heights","Balcones Heights","City","48029","TX","Texas","29.4899","-98.5503","2743"
"Balch Springs","Balch Springs","City","48113","TX","Texas","32.7194","-96.6151","27369"
"Baird","Baird","City","48059","TX","Texas","32.396","-99.3963","1671"
"Bailey's Prairie","Bailey's Prairie","City","48039","TX","Texas","29.1527","-95.4977","647"
"Bailey","Bailey","City","48147","TX","Texas","33.4337","-96.1651","235"
"Bacliff","Bacliff","City","48167","TX","Texas","29.5085","-94.9888","10567"
